Severity,LR,KNN,RF,NB
0,0.4803159123898039,0.4,0.4,0.4380090443677645
0,0.4433332291275433,0.4,0.0,0.04938758964201388
1,0.2834929109866246,0.2,1.0,0.057147723558188014
0,0.499931462206298,0.2,0.4,0.5072960232016315
0,0.12436991917159088,0.4,0.1,4.937291009965189e-07
0,0.24136509425376612,0.2,0.0,0.0018405705784299783
1,0.48344419949316547,0.8,0.6,0.06827587079920412
0,0.3714438119576191,0.6,0.2,0.003956735465517667
0,0.2599560895390215,0.2,0.1,0.055081422206566345
1,0.5060748872003504,0.2,0.6,0.915432714054019
0,0.3873754964175011,0.4,0.0,0.032908404727419086
0,0.39973136580299234,0.2,0.0,0.071176554655594
0,0.46474530351785415,0.6,0.3,0.14034025199889316
0,0.2443841956816449,0.0,0.3,1.644216451211324e-05
1,0.5294807138938945,0.8,0.6,0.17647625982656667
1,0.6038183275147272,0.8,0.8,0.9874668758546593
1,0.7235490984028177,0.8,0.7,0.9000523335971656
1,0.6477835875266218,1.0,0.6,0.25265224221791
0,0.5114965483013764,0.4,0.3,0.009299469696700964
1,0.3745331575046493,0.6,0.4,0.0914553305379161
0,0.30976242030959433,0.4,0.1,0.004048881231363607
1,0.6295159022690621,0.6,0.6,0.9926633868334999
1,0.5276116251336347,0.6,0.5,0.23795949338213127
1,0.46971504665502006,0.6,0.4,0.0795535917557417
1,0.4955304001170754,0.8,0.5,0.00017495929742999082
1,0.5281589093894942,0.8,0.8,0.27094255883909785
1,0.5478323023753022,0.6,1.0,0.6362398304131436
1,0.6623240846069054,1.0,1.0,0.9393417101461635
1,0.6371670653306103,0.8,1.0,0.9848575704107417
1,0.6040788815864815,0.6,0.8,1.0
0,0.5246097650102042,0.6,0.1,0.48621591495068656
1,0.6659153092808955,0.4,0.6,0.793480275511476
0,0.3604727844633731,0.0,0.2,0.8960774917842272
0,0.32793613739965854,0.0,0.4,0.0010987575349727878
0,0.3332863252149553,0.0,0.6,0.03640293243222382
0,0.43181335805912147,0.4,0.1,0.038256829015835804
0,0.37973168720146333,0.2,0.5,0.5867938302655175
0,0.398466329194962,0.2,0.4,0.22909170312551336
0,0.6151732053628691,0.8,0.8,0.9983529392318096
1,0.698257909155905,0.8,0.7,0.9998316684763513
0,0.7556956930681228,0.6,0.7,0.9706856367755227
0,0.5027482617813502,0.6,0.3,0.549043799780808
1,0.32559300963844257,0.0,0.4,0.9080200814801002
0,0.28630593950201355,0.2,0.2,0.00030497664971127864
0,0.731861301865659,1.0,0.9,0.9770569974875283
1,0.7560331970543134,1.0,1.0,0.9988912302383094
0,0.6315277245294662,0.6,0.4,0.44948471359046527
0,0.38677390719254573,0.4,0.5,0.03266210602617735
0,0.4555825477124509,0.8,0.0,0.08662747608189796
0,0.3645592202474853,0.0,0.1,0.0008443773899883735
0,0.45488621127996215,0.2,0.5,0.7907073829571098
0,0.38698195571365124,0.4,0.3,0.024065178786370253
0,0.434729393293349,0.6,0.5,0.8615058017617011
0,0.39867609194234443,0.4,0.2,0.8771187231309722
1,0.5355769508784838,0.4,0.6,0.28118463336279986
0,0.583451362119316,0.6,0.4,0.44437488444364065
0,0.19373940524778427,0.0,0.3,2.0168175916640007e-05
0,0.3128021140423437,0.2,0.3,0.000811076529796329
0,0.4379338669571707,0.4,0.8,0.13345095450360003
0,0.31543400667441446,0.4,0.6,0.04941264598045099
0,0.47634272488772855,0.6,0.5,0.3461788289126992
0,0.37990311219388934,0.4,0.3,0.08150841936569295
0,0.5289175340800379,0.4,0.9,0.016120107768547633
0,0.4491326339812444,0.2,0.3,0.21128992826517176
0,0.38768088767367764,0.2,0.8,0.31660063904981384
0,0.39845974854013533,0.4,0.8,0.6592469901766712
0,0.6639328308245929,0.2,0.4,0.9612898648589395
0,0.27803037901241895,0.0,0.3,0.001477919796854265
0,0.29586593663760724,0.2,0.0,0.004898481573933082
0,0.34639261013881084,0.0,0.0,0.2469471606384181
1,0.4907744316451673,0.6,0.8,0.013473378522152926
1,0.7166326550840514,0.2,0.8,0.8140510908204024
1,0.7060666878229513,1.0,0.9,0.885538026338193
0,0.37614834292770327,0.6,0.1,0.0004140056938847655
1,0.8009587688076796,0.6,0.5,0.9998876251036444
0,0.4177030182571365,0.6,0.2,0.14308840588040683
0,0.4208928583299927,0.4,0.1,0.08431926816905469
0,0.7820804251052731,1.0,0.6,0.9732220106789998
0,0.5524962610246416,0.6,0.6,0.31924853223160654
0,0.5187241360801094,0.2,0.5,0.23711862381230717
0,0.6430347086561479,0.6,0.6,0.9196420238313758
0,0.17395141004914808,0.0,0.2,9.8827025790158e-07
0,0.4457098292818631,0.6,0.5,0.40045985716282007
1,0.7101165437072632,0.6,0.6,0.5762113394416143
0,0.34925109951871686,0.2,0.3,0.09350938517420684
1,0.5778135703352061,0.8,0.9,0.9872349850906841
0,0.8974609209668084,0.6,0.7,0.9999904149256705
0,0.5319086870244614,0.4,0.5,0.18690356109466288
1,0.6450817689558758,0.8,0.8,0.6379945629391678
1,0.29344918518032687,0.0,0.1,0.0014856626051903963
0,0.7673361798628177,0.8,0.8,0.8785072230148556
0,0.4019911861212162,0.6,0.2,0.06765976669172327
1,0.5110652928514191,0.4,0.8,0.11898344962637201
1,0.5681139363370884,0.6,0.8,0.10607337117492587
1,0.6395214351535369,0.8,0.9,0.9938185920319236
1,0.41462952128017155,0.6,0.8,0.08157428272085482
1,0.5511042796154642,0.6,1.0,0.12876791669681434
1,0.3788430550004885,0.2,0.8,0.02722302867991377
1,0.4077395050371776,0.4,0.9,0.11635238023371082
1,0.6685692215599659,0.8,0.9,0.8657447988513503
1,0.6609505075916499,1.0,1.0,0.6317615510214651
1,0.5519271273948363,0.8,0.9,0.1764862181900615
1,0.2783922827014372,0.2,0.2,0.006560094569837966
1,0.7362494740195132,0.8,0.7,0.9289957125569025
1,0.4943027991757372,0.6,0.1,0.9746161224025588
1,0.5551763756914297,0.4,0.3,0.328534753015637
1,0.5085312203435997,0.4,0.7,0.212806995489121
1,0.340627923107323,0.2,0.1,0.0071613847507216045
1,0.6281025873450824,0.8,0.9,0.9960985525755472
1,0.5620370741331466,0.4,0.3,0.9853782142984242
1,0.5318726243073635,0.4,0.8,0.12355826652146684
1,0.5141663555152507,0.4,0.6,0.3510329219830871
1,0.44412121402972693,0.2,0.5,0.23577337640615584
1,0.8606864976092768,0.8,0.9,1.0
1,0.49606310644537055,0.6,0.7,0.2668060334929742
1,0.6400551366669492,0.6,0.7,0.7800363800216192
1,0.6309953861395193,0.8,0.5,0.9576804055116972
1,0.554057991196847,0.8,0.9,0.3164300744619972
1,0.5942276131609071,0.6,0.6,0.6493814877131177
1,0.4048149817411655,0.2,0.9,0.04243059870027293
0,0.3686643493902961,0.6,0.5,0.03913748321929484
1,0.4322913984966432,0.4,0.4,0.15795677009958004
1,0.34738500143706286,0.2,0.2,0.09034982233457794
0,0.38079677707529924,0.6,0.6,0.03185780830816379
0,0.4510592608402209,0.6,0.6,0.9942573429178335
1,0.6059295702575321,0.8,0.5,0.8708822530623379
1,0.6499302368447811,0.4,0.3,0.3229673392516459
1,0.5861872472255889,1.0,0.8,0.37710305354012125
1,0.7449330247784813,0.8,0.6,0.9583123835006441
1,0.5969621472212098,0.6,0.5,0.9999999966617645
1,0.6295255336705443,0.6,0.8,0.6113396032226442
0,0.5145263115394947,0.4,0.2,0.1854373880930052
1,0.3501449170544157,0.0,0.4,0.47459741271142525
0,0.49184843205287887,0.4,0.1,0.2091307339587313
0,0.5383946264133396,0.8,0.4,0.9090644108192492
0,0.4963027878619331,0.6,0.4,0.06095085408576516
0,0.326613717007394,0.2,0.1,0.012052206655338066
1,0.6569366013399126,1.0,0.5,0.4205646709805981
1,0.49330502630412004,0.6,0.2,0.19867060010643936
1,0.6719080811762963,0.8,0.6,0.9329716619522272
