Severity,LR,KNN,RF,NB
0,0.3359691965442166,0.4,0.2,0.336552421101945
0,0.52659391120574,0.2,0.1,0.6953995732195414
1,0.3595784266642331,0.2,0.7,0.38245062502822147
0,0.6711179803868024,0.8,0.2,0.9238441669852627
0,0.4822385573362487,0.2,0.1,0.4081808071491252
0,0.2952397674124761,0.2,0.1,0.02937783562027599
1,0.4345903510072398,0.0,0.5,0.19402218513809552
0,0.5189757240548193,0.4,0.0,0.5860248376352675
0,0.4737888572356486,0.6,0.0,0.45690951161346355
1,0.5604327667634098,0.2,0.8,0.7158918223627407
0,0.5333352011935691,0.6,0.7,0.4042583221228926
0,0.5064409237986192,0.6,0.2,0.6771813131996296
0,0.5092670234323727,0.0,0.0,0.6207543352093593
0,0.302330282295654,0.4,0.2,0.015410274435410844
1,0.37004630309270403,0.2,0.8,0.3897402592972615
1,0.35575179723168704,0.6,0.1,0.11967287187567593
1,0.4615614037329468,0.6,1.0,0.5628017111616438
1,0.4563811428650324,0.8,0.9,0.4697610299787628
0,0.4871228215221785,0.2,0.4,0.5414357710153785
1,0.48653211014069425,1.0,0.9,0.7230152792609221
0,0.5117124810811741,0.6,0.7,0.342203099698412
1,0.30857131110706754,0.2,0.4,0.008872293429411805
1,0.5585724667281863,1.0,0.7,0.8859433721381517
1,0.6425750478235701,0.4,0.8,0.5595573976455938
1,0.5416113142751673,0.4,0.8,0.58876113993247
1,0.6072858771507257,1.0,1.0,0.9992803271006279
1,0.5374578105673344,0.6,0.9,0.8469997129922786
1,0.5819344407303226,1.0,0.7,0.8964860708595062
1,0.3820868010562958,0.2,0.4,0.49285933031200263
1,0.6571063845817742,0.6,1.0,0.760612990732599
0,0.4858924715147525,0.6,0.4,0.6980542143546165
1,0.6253303936294768,1.0,0.7,0.9933223879808081
0,0.495042473715535,0.4,0.1,0.5182441171693042
0,0.2922963071232597,0.2,0.5,0.019131985474786225
0,0.5570828358396321,0.6,0.7,0.546990511858008
