Severity,LR,KNN,RF,NB
0,0.7755402319485276,1.0,0.6,0.9910352641445861
0,0.5083089130887817,0.2,0.1,0.07708774149966237
1,0.5154587691502414,0.4,0.7,0.9224681875378762
0,0.30615644673866765,0.0,0.2,0.005814377450330259
0,0.1586093600925717,0.2,0.5,3.987372747006454e-06
0,0.13246863209444254,0.2,0.2,2.50411816295759e-08
1,0.21569790916557713,0.2,0.5,0.0002025437426533377
0,0.35553822352908226,0.4,0.4,0.2542881715200232
0,0.21548952968192175,0.2,0.3,0.003594389643108243
1,0.2992035955030061,0.0,0.2,0.31300296202988115
0,0.29311387327860117,0.4,0.3,0.03824298881020622
0,0.5350731881718443,0.2,0.5,0.999633759713409
0,0.4533056915483331,0.0,0.5,0.04303783316047455
0,0.160299564652793,0.2,0.1,2.4157493145791655e-10
1,0.7198485883948493,0.6,0.8,0.9982259000633203
1,0.6559871805629429,0.6,0.6,0.9727177338714944
1,0.8844658252115334,1.0,0.8,0.9999920494857856
1,0.7467906867969573,0.8,0.7,0.9909451873648708
0,0.440693572984863,0.4,0.5,0.01551463441069238
1,0.5812482684808801,0.6,0.8,0.1810154859231036
0,0.17281447306617836,0.0,0.4,2.709815312540989e-05
1,0.8400904213049117,0.4,0.8,0.9998083844491564
1,0.6697613916782018,0.6,0.5,0.9972971001664529
1,0.6081883770768354,0.6,0.6,0.4523221405457852
1,0.6740151692760145,0.8,0.6,0.9999637000444822
1,0.8382186058091565,0.8,1.0,0.9966047418237606
1,0.5227417059040522,0.4,0.8,0.9313095730131656
1,0.7500651713900587,1.0,0.6,0.9997488399055983
1,0.8381514573725839,0.8,0.9,0.9999504649490091
1,0.9335249553928527,1.0,0.8,0.9999999996176454
0,0.2463787152575635,0.0,0.4,0.6306643657463055
1,0.8589925025668007,0.2,0.6,0.9999891914633261
0,0.41329513456750333,0.6,0.6,0.9714318970774135
0,0.24684499849195415,0.2,0.1,2.8647996664352984e-10
0,0.3305738034244735,0.4,0.3,0.09889850214098513
0,0.35323916217247503,0.4,0.1,0.028570593088062545
0,0.4308113157127115,0.4,0.7,0.0003200954733922858
0,0.09143940153953271,0.2,0.5,1.486287707538668e-05
0,0.3922710300276657,0.2,0.3,0.0062653228620265615
1,0.8061506656013656,1.0,0.8,0.9999988036502303
0,0.5223757014285875,0.6,0.6,0.9996646578198983
0,0.5884221246696003,0.4,0.3,0.5178607005782855
1,0.2335378638998592,0.2,0.4,0.17848668585351524
0,0.2999733927607652,0.2,0.0,1.857280106230607e-05
0,0.6558795004317878,1.0,0.8,0.9879262406746492
1,0.6960353387925341,0.8,0.5,0.9999999829578231
0,0.5228356884271922,0.2,0.5,0.804742775751446
0,0.057940527141931514,0.4,0.5,4.0694260652114117e-10
0,0.7077178783881981,0.6,0.7,0.9958199539898874
