Severity,LR,KNN,RF,NB
0,0.7835513210239947,0.8,0.5,0.9884709337905119
0,0.27028266782493443,0.0,0.0,0.3470211127657853
1,0.8334952544314249,0.8,0.9,0.9999999999999858
0,0.30867684036875837,0.4,0.2,0.048399853451272144
0,0.3592643143657935,0.6,0.3,0.39084854938607855
0,0.3561495941676577,0.6,0.2,0.30766770598188115
1,0.29508516754976255,0.6,0.8,0.16582237453341295
0,0.3795224204425666,0.4,0.0,0.5906085493949452
0,0.29325561427437585,0.4,0.0,0.027723796136082272
1,0.22802124569066312,0.8,0.3,0.0854498705646167
0,0.21826619145927867,0.0,0.0,0.11933215221297354
0,0.4640664862341962,0.8,0.0,0.4274390362113814
0,0.527043682299239,1.0,0.0,0.8730185766656514
0,0.24733486481088093,0.4,0.2,0.00042762429678004876
1,0.8157487163103538,0.8,0.7,0.904807731972003
1,0.39515776914742906,0.4,0.7,0.8584572738360428
1,0.7328395310104233,0.4,0.7,0.9134213360955368
1,0.39368028230428703,0.6,0.6,0.41557313303650323
0,0.2156971609437725,0.2,0.2,0.006245368863645364
1,0.3439479597261418,0.0,0.2,0.0022911972906161223
0,0.2917244086890309,0.6,0.5,0.005205849797252846
1,0.9630222455303535,0.8,0.9,0.9999999999956088
1,0.4776413212796892,0.2,0.8,0.002217664124385066
1,0.24318879069524077,0.2,0.6,0.0004425488763144785
1,0.296408102251312,0.2,0.6,0.002351352157551529
1,0.7841120490007556,0.8,0.9,0.9959959025487277
1,0.29933322013126235,0.6,0.7,0.4309090663565126
1,0.7979005938071505,0.8,1.0,0.9924745729749685
1,0.6135403538229279,0.2,1.0,0.6723871597156821
1,0.7413836555844171,0.8,0.6,0.6869730026786038
0,0.15350908449825526,0.0,0.0,0.0014422344131820787
1,0.49626214739791935,0.4,0.7,0.999644685216254
0,0.3380191020225643,0.6,0.5,0.004502241395018894
0,0.3769033153884468,0.6,0.3,0.07893038193083976
0,0.18273142357642283,0.4,0.3,0.03633371357336662
0,0.15895189808439975,0.0,0.0,0.017040630781491036
0,0.13915776238418978,0.2,0.1,0.0006990886995276221
0,0.12308134202228073,0.2,0.1,9.656266963040442e-05
0,0.9238934570777144,1.0,0.3,0.9999970146026959
1,0.876362895286085,0.8,0.3,0.9989056764068176
0,0.32576314540272455,0.4,0.1,0.024066751498102605
0,0.3850086250689612,0.4,0.3,0.03594684925489666
1,0.6580126269544534,0.4,0.7,0.9799805467934657
0,0.618525291125069,0.6,0.5,0.12643391865442194
0,0.21373086573773775,0.4,0.7,0.012390724630390806
1,0.8507422929379782,0.6,1.0,0.9882295649603918
0,0.24243245209632996,0.2,0.4,0.003708529054157582
0,0.11052007525604225,0.4,0.1,0.00021354868001765537
0,0.27572406670657307,0.4,0.0,0.14370033068739563
0,0.2909154215586581,0.4,0.1,0.003139582115516593
0,0.4138911570317535,0.6,0.5,0.6950838072988346
0,0.6549307556459315,0.4,0.4,0.505881136611916
0,0.8115602797126013,0.6,0.5,0.998710895137361
0,0.15520322464495928,0.6,0.1,0.0005410612774217322
1,0.7904422191294551,0.6,0.7,0.9999999999999236
0,0.4701143508531301,0.4,0.2,0.13052943153417887
0,0.20568159600963787,0.6,0.0,0.005810450139534064
0,0.4207051432352707,0.4,0.1,0.1906632509743385
0,0.20713825468298697,0.2,0.2,0.008715095391298092
0,0.7003778863063443,0.4,0.7,0.981476988439993
0,0.21459003081039207,0.2,0.0,0.0005358621015934332
0,0.9161180760016304,0.8,0.7,0.9999997347901335
0,0.4859489547221358,0.6,0.5,0.18814212838978672
0,0.3202869795174568,0.4,0.2,0.6271833015508697
0,0.44722710537758253,0.8,0.3,0.016191305264259083
0,0.34888254970252297,0.6,0.0,0.04995925774327703
0,0.7591292623946344,0.8,0.5,0.9610783123044868
0,0.43236175157237583,0.4,0.3,0.011946638016509413
0,0.5066193639467615,0.4,0.0,0.606329521285849
0,0.2751598855246846,0.6,0.0,0.03972402243906495
1,0.6200226930665839,0.8,1.0,0.8352496735742987
