Severity,LR,KNN,RF,NB
0,0.8473840354103034,0.8,0.6,0.9851164601698328
0,0.4898866831665298,0.2,0.3,0.3060841890553051
1,0.3018395993146948,0.2,0.2,0.2877396977189813
0,0.3567176581669867,0.4,0.4,0.8882027586322218
0,0.5308344587692245,0.4,0.3,0.9877421705290284
0,0.4296293439466972,0.2,0.2,0.00864945959826334
1,0.5054140192692925,0.4,0.5,0.9282850778783642
0,0.36927517777580515,0.6,0.6,0.2594964262104213
0,0.13205205818670698,0.0,0.2,4.149238908832321e-05
1,0.3751858744788931,0.2,0.4,0.23013992536634287
0,0.44856692381591784,0.4,0.1,0.12837153456418007
0,0.5115217238693068,0.8,0.4,0.8630109155265909
0,0.3147413440644554,0.4,0.1,0.06172042408178792
0,0.2701083507370588,0.2,0.4,0.00039447478369110145
1,0.6730046736555215,0.8,0.8,0.9161092205175103
1,0.5663867545478123,0.4,0.4,0.7912385776754817
1,0.5562465071207636,0.8,0.5,0.9971394215319312
1,0.8078446369247388,0.8,0.6,0.997732022778612
0,0.21634905725043344,0.0,0.0,0.017336077004450633
1,0.545718800141686,0.8,0.5,0.9664779601005948
0,0.35960273644850926,0.2,0.5,0.0006195425637482767
1,0.8359503266514413,0.8,0.6,0.9999991769975509
1,0.7283726761058441,0.8,0.7,0.9983006975553949
1,0.6436226937893874,0.6,0.7,0.923197042300133
1,0.5860761547044108,0.8,0.4,0.9932769673115532
1,0.6311300760411125,0.6,0.6,0.9989641062139276
1,0.7223266521494802,0.6,1.0,0.980201531170359
1,0.637110166808218,0.6,0.6,0.9743890637153109
1,0.6548094062893312,0.6,0.9,0.9843496828418038
1,0.7887511972868766,0.6,0.8,0.9957794531312577
0,0.3430073518647973,0.6,0.5,0.44930169756333144
1,0.8360864011672547,0.8,0.5,0.9999999693371291
0,0.49885113904891154,0.6,0.3,0.9728464416641803
0,0.40929738389645665,0.0,0.2,8.025984414508359e-05
0,0.2094399215688821,0.4,0.5,0.005974061694888488
0,0.29630178125068896,0.4,0.4,0.05353063344337213
0,0.2844885843810888,0.0,0.6,0.0004815422986494793
0,0.40647069928645935,0.4,0.6,0.3722158478235849
0,0.6107871278024507,0.8,0.6,0.9782684107873505
1,0.7952961903794172,0.6,0.7,0.9985121829668446
0,0.5825474643965269,0.8,0.6,0.9930899646714562
0,0.5743587851684018,0.6,0.7,0.8666431753388495
1,0.5224989220398744,0.0,0.3,0.23214400512246083
0,0.5219451882130456,0.4,0.4,0.010298020518041762
0,0.5747348981086551,1.0,0.8,0.9923612104520231
1,0.7395797007501573,1.0,0.6,0.9985407909843288
0,0.2358763807436459,0.4,0.3,0.07421084709008519
0,0.24682277406772848,0.4,0.3,1.1622950589239212e-06
0,0.46523893138137823,0.4,0.6,0.8956899905572746
0,0.5120037428385859,0.4,0.4,0.012530626114061237
0,0.32521921828897143,0.2,0.3,0.0019893031217724636
0,0.4280773383032415,0.2,0.4,0.00012585883043002974
0,0.5384495111382123,0.6,0.8,0.8528755329168086
0,0.3463356907513164,0.4,0.5,0.09551791476056957
1,0.6207494613075859,0.6,0.4,0.5568534050371583
0,0.4585372299259136,0.6,0.0,0.5914360532216519
0,0.2588327359667949,0.0,0.3,0.0001454878837893566
0,0.27977623307390304,0.0,0.2,0.015094926326687144
0,0.38151012349093694,0.6,0.5,0.3405211837190603
0,0.44784524113238044,0.4,0.5,0.5621866206810083
0,0.3153057463624464,0.2,0.4,0.055070401579800955
0,0.249177618926801,0.2,0.2,0.01217545029531257
0,0.43438012373047374,0.2,0.3,0.07163995736695968
0,0.5509514360543819,0.4,0.3,0.1714416609425142
0,0.20475642449360015,0.0,0.1,0.005336743116902251
