Severity,LR,KNN,RF,NB
0,0.5255111660714608,1.0,0.5,0.7932939225305435
0,0.4122751193130521,0.0,0.0,0.5051357531971165
1,0.5861678634271967,1.0,1.0,0.8676973934524337
0,0.2672950564023792,0.4,0.4,0.04716094765984416
0,0.4122751193130521,0.0,0.0,0.5051357531971165
0,0.4122751193130521,0.0,0.0,0.5051357531971165
1,0.5861678634271967,1.0,1.0,0.8676973934524337
0,0.4122751193130521,0.0,0.0,0.5051357531971165
0,0.4122751193130521,0.0,0.0,0.5051357531971165
1,0.5861678634271967,1.0,1.0,0.8676973934524337
0,0.40442859776105716,0.0,0.0,0.5660400944762795
0,0.40442859776105716,0.0,0.0,0.5660400944762795
0,0.40442859776105716,0.0,0.0,0.5660400944762795
0,0.24914250453508346,0.0,0.3,0.001801358352641474
1,0.47283800168216017,0.6,0.6,0.12942515006456695
1,0.5277465483827496,0.6,0.3,0.9720117206923108
1,0.5724438112537368,0.2,0.5,0.5880752761217642
1,0.5441553686251678,1.0,0.5,0.7379008446844705
0,0.3042728443318559,0.0,0.6,0.03202279673779583
1,0.5894263999148441,0.2,0.5,0.42573621345582235
0,0.3298021284973739,0.0,0.6,0.07117694418377787
1,0.9079245653833306,1.0,0.6,0.9961617603325508
1,0.47974263028140157,0.2,0.6,0.020362591327393768
1,0.3675119941814802,0.4,0.7,0.0064719171927175205
1,0.16648625367757391,0.2,0.5,0.001004845227102086
1,0.5825839172145445,1.0,1.0,0.8870588233060065
1,0.5825839172145445,1.0,1.0,0.8870588233060065
1,0.593821974333853,1.0,1.0,0.7951776023747044
1,0.593821974333853,1.0,1.0,0.7951776023747044
1,0.5096382148777643,0.6,0.4,0.2641274721065061
0,0.20014501735875542,0.2,0.3,0.008376024466984624
1,0.29519228399411407,0.6,0.2,0.9988685957118559
0,0.33556608230081353,0.4,0.4,0.14088604757785653
0,0.27904207672802533,0.2,0.2,0.01736416307061588
0,0.26696251897591483,0.4,0.5,0.016536572593169107
0,0.4056865213027485,0.0,0.0,0.2970926671418485
0,0.20011048099440853,0.2,0.4,0.036191126805101045
0,0.16283521505626625,0.2,0.3,0.0016612558345107636
0,0.9406406038573023,0.6,0.5,0.9999987508891038
1,0.7477689568286546,1.0,0.9,0.9685692945389368
0,0.6291028199158057,0.6,0.5,0.6720372044780799
0,0.4244929286843741,0.4,0.4,0.16594717131588965
1,0.6760696870599131,0.4,0.5,0.948124389835746
0,0.3893904619965078,0.2,0.4,0.06578413637072196
0,0.23293921916419288,0.2,0.5,0.061838863655558095
1,0.593821974333853,1.0,1.0,0.7951776023747044
0,0.239308821840645,0.4,0.3,0.025279281476298612
0,0.2507390447887388,0.2,0.3,0.004548633754217872
0,0.4076289033013833,0.0,0.0,0.26961539299458376
0,0.32990258490706065,0.2,0.4,0.03792312045892772
0,0.5267750039804824,0.8,0.7,0.7493904457464433
0,0.3997886957455393,0.4,0.0,0.04196667405648462
0,0.9010899742006303,1.0,0.7,0.9997015240737401
0,0.2574744098536054,0.4,0.3,0.0041746615170718815
1,0.6705487432995032,1.0,0.5,0.9683319372066821
0,0.4998793751390194,0.0,0.6,0.4099899246256776
0,0.3510044239312319,0.4,0.3,0.05225562509612331
0,0.3653682423976894,0.4,0.1,0.031178161855532658
0,0.38315948684479173,0.4,0.7,0.15175602846103126
0,0.5692767467302157,0.4,0.7,0.9417263006720321
0,0.29840937973275344,0.0,0.3,0.0054478866772384475
0,0.7104023436431497,0.8,0.8,0.9999368977160012
0,0.44339427411811283,0.4,0.4,0.1428074677829908
0,0.48792297982966526,0.4,0.6,0.9815153760980136
0,0.5036990882536098,0.6,0.2,0.3286168699752641
0,0.5754612084664943,0.4,0.3,0.6812152144985001
0,0.7979429707980547,0.4,0.7,0.9824540677933902
0,0.47635763333607506,0.2,0.4,0.05236251658061218
0,0.4056972291180032,0.0,0.0,0.47665572697042435
0,0.4056972291180032,0.0,0.0,0.47665572697042435
1,0.5859913760986647,1.0,1.0,0.7282732674315132
1,0.5859913760986647,1.0,1.0,0.7282732674315132
1,0.5859913760986647,1.0,1.0,0.7282732674315132
0,0.4056972291180032,0.0,0.0,0.47665572697042435
1,0.6495381949125747,0.8,0.8,0.46003884241175613
0,0.4166007205009111,0.0,0.0,0.4169407266252134
0,0.4166007205009111,0.0,0.0,0.4169407266252134
0,0.5635052106634025,0.4,0.8,0.5512188841344812
0,0.6121360427573751,0.6,0.8,0.642846283600724
0,0.6101612769406528,0.4,0.9,0.9466583236389756
0,0.46322410044743273,0.4,0.7,0.5971619500251001
0,0.2082068929103448,0.0,0.5,0.00014779706295661507
0,0.47601800223565316,0.8,0.5,0.4920302539731436
1,0.3632508425753456,0.0,0.2,0.12870455302911843
0,0.543368719988151,0.0,0.7,0.4567705550546876
1,0.3658777966716197,0.4,0.0,0.41438505371508444
0,0.7241982905465413,0.6,0.5,0.7192795570621111
0,0.4089364008315629,0.6,0.5,0.4237100911790135
1,0.5277741192099655,0.4,0.4,0.0688462684732172
1,0.3654896644693568,0.0,0.4,0.19173148586767758
0,0.4597636680051254,0.4,0.7,0.33982549170437626
0,0.4118751024838066,0.0,0.0,0.48328878166237016
1,0.5986795839168896,1.0,1.0,0.7061919383738375
1,0.5986795839168896,1.0,1.0,0.7061919383738375
1,0.5986795839168896,1.0,1.0,0.7061919383738375
1,0.5986795839168896,1.0,1.0,0.7061919383738375
1,0.5986795839168896,1.0,1.0,0.7061919383738375
1,0.5950598615404094,1.0,1.0,0.6620326132969061
1,0.5950598615404094,1.0,1.0,0.6620326132969061
1,0.5950598615404094,1.0,1.0,0.6620326132969061
1,0.5950598615404094,1.0,1.0,0.6620326132969061
1,0.5950598615404094,1.0,1.0,0.6620326132969061
1,0.42185918620997703,0.2,0.4,0.15296529598558783
1,0.7556837988763795,1.0,0.6,0.9112309940301898
1,0.30873621320282746,0.2,0.4,0.030960082714829983
1,0.7607359095958524,1.0,0.7,0.9657179233050436
1,0.6050077554278968,1.0,0.4,0.782184366313338
1,0.1796422685396814,0.0,0.2,0.0014686715445943264
1,0.7294868892718067,0.2,0.3,0.9933151436287957
1,0.7403338175753542,0.6,0.8,0.9570693899923699
1,0.5418834000569529,0.6,0.6,0.4152318042660342
1,0.4526528304059855,0.2,0.5,0.12325940911105811
1,0.7552895132208306,0.8,0.6,0.8675217079455156
1,0.802383536199885,0.8,0.5,0.9825345001759287
1,0.3846841516169468,0.0,0.2,0.030669916886064855
1,0.6082694492044198,0.2,0.8,0.2057777682073585
1,0.7560187093007833,0.8,0.6,0.9973585881758908
1,0.5968503883434222,1.0,1.0,0.8475346479109411
1,0.4906513015194958,0.4,0.5,0.8567755311806946
1,0.5975543582439444,1.0,1.0,0.8765145880454122
0,0.4453555619526245,0.2,0.4,0.25898497297955214
1,0.37379028037670337,0.2,0.7,0.2564094666058149
1,0.6458343726611484,1.0,0.5,0.6639210217351825
0,0.46940197384884313,0.6,0.4,0.32448216163679566
0,0.4697008812354191,0.8,0.5,0.27494181405772766
1,0.5799550862484774,0.4,0.6,0.010076821539005616
1,0.7664757309614202,1.0,0.8,0.9345040221076767
1,0.4862270460620203,0.0,0.5,0.5177544955172786
1,0.3745807427358831,0.4,0.2,0.22252572739938364
1,0.28669987353682536,0.0,0.3,0.00410850394005336
1,0.6099667910673079,0.8,0.5,0.816576408513775
0,0.5345722487674329,0.6,0.7,0.8732179707425322
1,0.5564212341863787,0.8,0.7,0.0621166347472641
0,0.3161087001442964,0.4,0.2,0.038471386597295
0,0.3851489414971564,0.0,0.3,0.2684761050074699
0,0.33487476443667524,0.2,0.3,0.17983780625587098
0,0.39985588726241106,0.2,0.3,0.153504749792895
